id,paper_id,author_id
16316,5965,1926
16317,5965,2187
16318,5940,8298
16319,5940,6366
16320,5940,6368
16321,5660,7186
16322,5660,6559
16323,5660,3862
16324,5860,8192
16325,5860,7993
16326,5860,3559
16327,5860,2133
16328,5658,7927
16329,5658,3559
16330,5775,7195
16331,5775,3292
16332,5775,8089
16333,5979,5356
16334,5979,8060
16335,5979,7138
16336,5979,8369
16337,5979,3161
16338,5772,8084
16339,5772,7448
16340,5772,7449
16341,5995,8386
16342,5995,6349
16343,5995,4782
16344,5900,7499
16345,5900,8263
16346,5900,7474
16347,5900,7501
16348,5899,8261
16349,5899,5523
16350,5899,8262
16351,5899,2686
16352,5672,7947
16353,5672,7948
16354,5672,6745
16355,5672,7949
16356,5672,7950
16357,5672,3982
16358,5947,8307
16359,5947,7903
16360,5947,7904
16361,5947,2813
16362,5947,7190
16363,5675,7954
16364,5675,7658
16365,5675,4524
16366,5675,1904
16367,5669,7944
16368,5669,6452
16369,5669,4085
16370,5636,7872
16371,5636,7873
16372,5636,7874
16373,5636,863
16374,5924,7160
16375,5924,8290
16376,5924,7476
16377,5839,5296
16378,5839,8166
16379,5839,8167
16380,5792,8118
16381,5792,7967
16382,5792,4523
16383,5792,3161
16384,5792,2077
16385,5674,7953
16386,5674,1925
16387,5674,1821
16388,5756,3402
16389,5756,7541
16390,5756,7542
16391,6589,8395
16392,6589,8016
16393,6589,6549
16394,6589,7222
16395,6406,9007
16396,6406,7877
16397,6406,9008
16398,6406,9009
16399,6176,3961
16400,6176,8300
16401,6176,8657
16402,6205,8688
16403,6205,8689
16404,6205,6795
16405,6572,3961
16406,6245,3602
16407,6478,9124
16408,6478,7416
16409,6478,8047
16410,6478,3758
16411,6161,8627
16412,6161,4369
16413,6161,4516
16414,6357,4951
16415,6096,8096
16416,6096,8531
16417,6096,8532
16418,6096,4274
16419,6096,6308
16420,6552,8532
16421,6552,8096
16422,6552,9253
16423,6552,4274
16424,6249,8751
16425,6249,1786
16426,6258,8758
16427,6258,8759
16428,6258,8760
16429,6258,8761
16430,6279,3567
16431,6279,8318
16432,6279,1323
16433,6532,9216
16434,6532,9217
16435,6532,6686
16436,6532,9218
16437,6532,9219
16438,6532,4679
16439,6110,8558
16440,6110,8559
16441,6110,8560
16442,6110,6338
16443,6525,6360
16444,6216,8702
16445,6216,8172
16446,6216,8703
16447,6216,8173
16448,6430,8076
16449,6430,6288
16450,6430,2391
16451,6430,3605
16452,6502,9159
16453,6502,9160
16454,6502,3643
16455,6502,9161
16456,6502,9162
16457,6502,937
16458,6148,8358
16459,6148,8613
16460,6148,7438
16461,6148,2650
16462,6495,9149
16463,6495,9150
16464,6341,6360
16465,6341,8428
16466,6220,8710
16467,6220,8711
16468,6111,7879
16469,6111,8561
16470,6111,8562
16471,6111,8563
16472,6111,6798
16473,6111,3292
16474,6428,9047
16475,6428,9048
16476,6428,9049
16477,6393,8995
16478,6393,3408
16479,6408,9012
16480,6408,2540
16481,6390,8989
16482,6390,8990
16483,6390,8991
16484,6390,4229
16485,6390,8992
16486,6122,6707
16487,6122,3773
16488,6122,7386
16489,6122,3758
16490,6066,5155
16491,6066,4322
16492,6066,3472
16493,6421,9038
16494,6421,9039
16495,6421,9040
16496,6421,7483
16497,6421,3062
16498,6202,8685
16499,6202,8686
16500,6202,5308
16501,6202,5199
16502,6252,1568
16503,6252,4284
16504,6416,9027
16505,6416,9028
16506,6416,4630
16507,6416,9029
16508,6416,3539
16509,6278,8794
16510,6278,8795
16511,6278,8796
16512,6278,3673
16513,6355,8923
16514,6355,2449
16515,6355,8075
16516,6355,8384
16517,6396,8364
16518,6396,8998
16519,6396,3388
16520,6396,6717
16521,6254,8753
16522,6254,8754
16523,6254,4472
16524,6254,4261
16525,6254,6793
16526,6143,8605
16527,6143,8606
16528,6143,5155
16529,6446,9074
16530,6446,9075
16531,6446,9076
16532,6446,9077
16533,6446,9078
16534,6446,9079
16535,6446,9080
16536,6457,9099
16537,6457,9100
16538,6457,9101
16539,6465,9113
16540,6465,1932
16541,6465,7876
16542,6465,7877
16543,6405,7989
16544,6405,7990
16545,6405,4730
16546,6405,7307
16547,6193,8678
16548,6193,5657
16549,6193,8679
16550,6193,3708
16551,6193,6268
16552,6579,9299
16553,6163,3567
16554,6163,8318
16555,6163,1323
16556,6380,8963
16557,6380,8964
16558,6380,8965
16559,6380,6406
16560,6380,8966
16561,6380,6407
16562,6423,9043
16563,6423,2378
16564,6423,1357
16565,6590,7212
16566,6590,9316
16567,6590,9317
16568,6590,937
16569,6065,3544
16570,6065,8490
16571,6065,3377
16572,6328,8869
16573,6328,6621
16574,6328,6452
16575,6544,7201
16576,6544,7200
16577,6571,9290
16578,6571,5656
16579,6571,7591
16580,6571,6452
16581,6444,9073
16582,6444,7623
16583,6444,5050
16584,6091,8064
16585,6091,7944
16586,6091,8524
16587,6091,6452
16588,6104,8546
16589,6104,8547
16590,6104,8548
16591,6104,8549
16592,6038,8453
16593,6038,3628
16594,6068,8491
16595,6068,8492
16596,6068,8493
16597,6068,3805
16598,6068,3408
16599,6260,8763
16600,6260,8764
16601,6260,8765
16602,6260,8766
16603,6260,8767
16604,6491,9144
16605,6556,9256
16606,6556,9257
16607,6556,2105
16608,6088,8520
16609,6088,7446
16610,6088,7973
16611,6088,7447
16612,6061,8485
16613,6061,8486
16614,6159,4652
16615,6159,8626
16616,6112,8014
16617,6531,9213
16618,6531,9214
16619,6531,9215
16620,6309,8840
16621,6194,4933
16622,6194,4368
16623,6194,2458
16624,6353,8917
16625,6353,8918
16626,6353,8919
16627,6353,3514
16628,6568,9285
16629,6568,9286
16630,6568,6600
16631,6281,8801
16632,6281,8356
16633,6157,8402
16634,6157,8404
16635,6158,7576
16636,6158,7578
16637,6578,9296
16638,6578,9297
16639,6578,9298
16640,6578,5070
16641,6154,5290
16642,6286,8808
16643,6286,4754
16644,6286,8809
16645,6286,8810
16646,6588,8148
16647,6588,8050
16648,6588,9313
16649,6479,8844
16650,6479,4982
16651,6479,8843
16652,6479,9125
16653,6267,8776
16654,6267,7124
16655,6267,6335
16656,6436,9061
16657,6436,9062
16658,6436,5231
16659,6436,9063
16660,6489,9138
16661,6489,9139
16662,6489,9140
16663,6489,4905
16664,6442,8572
16665,6442,4356
16666,6371,8949
16667,6371,2398
16668,6289,8356
16669,6289,8801
16670,6459,4877
16671,6459,9104
16672,6459,4889
16673,6459,4889
16674,6459,5014
16675,6072,5174
16676,6072,8500
16677,6072,3537
16678,6179,8658
16679,6179,7451
16680,6179,6655
16681,6496,8834
16682,6496,6661
16683,6496,9151
16684,6349,7269
16685,6349,6399
16686,6349,5236
16687,6335,8885
16688,6335,8886
16689,6335,8887
16690,6335,8888
16691,6335,8889
16692,6469,9115
16693,6469,9116
16694,6469,3844
16695,6469,4410
16696,6469,4224
16697,6469,8972
16698,6469,9117
16699,6264,8772
16700,6257,8757
16701,6160,8297
16702,6160,6320
16703,6160,6368
16704,6100,6644
16705,6100,4663
16706,6100,8530
16707,6074,7599
16708,6074,4379
16709,6074,4509
16710,6397,4889
16711,6397,4889
16712,6188,8665
16713,6188,8666
16714,6188,7795
16715,6146,8611
16716,6146,4933
16717,6146,2458
16718,6114,8445
16719,6114,4708
16720,6207,7459
16721,6207,3606
16722,6207,6344
16723,6207,2139
16724,6583,3437
16725,6585,9309
16726,6585,3406
16727,6585,9310
16728,6585,3420
16729,6585,3777
16730,6585,2603
16731,6585,1020
16732,6056,8479
16733,6056,8480
16734,6558,9260
16735,6558,9261
16736,6558,9259
16737,6463,9110
16738,6463,9111
16739,6463,8110
16740,6463,4400
16741,6050,8469
16742,6050,8470
16743,6050,4567
16744,6050,4568
16745,6196,7629
16746,6196,6653
16747,6507,8933
16748,6507,8643
16749,6227,8722
16750,6227,2220
16751,6118,8276
16752,6118,8565
16753,6118,8566
16754,6118,6415
16755,6118,7509
16756,6115,4889
16757,6115,4889
16758,6115,4519
16759,6369,7508
16760,6369,8945
16761,6369,7509
16762,6241,7645
16763,6241,1020
16764,6084,8516
16765,6084,3050
16766,6441,9070
16767,6538,6446
16768,6538,9229
16769,6538,9230
16770,6538,5293
16771,6145,8610
16772,6145,5385
16773,6145,7653
16774,6529,9210
16775,6529,5348
16776,6208,8066
16777,6208,7449
16778,6340,8898
16779,6340,8899
16780,6340,8900
16781,6340,9284
16782,6217,8704
16783,6217,8705
16784,6217,8706
16785,6218,8707
16786,6218,8708
16787,6218,2272
16788,6591,9000
16789,6591,4483
16790,6591,4483
16791,6591,8999
16792,6591,8261
16793,6591,9318
16794,6591,2686
16795,6274,8788
16796,6274,7133
16797,6274,8443
16798,6274,8789
16799,6462,9109
16800,6462,8587
16801,6462,5196
16802,6462,3333
16803,6462,3335
16804,6456,2797
16805,6456,4961
16806,6116,4851
16807,6116,2850
16808,6116,7509
16809,6116,6548
16810,6293,8822
16811,6293,4851
16812,6293,6312
16813,6293,7509
16814,6293,6548
16815,6293,6314
16816,6333,8878
16817,6333,8879
16818,6333,8880
16819,6121,8571
16820,6121,230
16821,6195,8680
16822,6195,7451
16823,6195,4953
16824,6277,8793
16825,6277,7451
16826,6354,4971
16827,6354,8920
16828,6354,8921
16829,6354,8922
16830,6354,1885
16831,6407,9010
16832,6407,9011
16833,6407,5298
16834,6407,5489
16835,6123,7508
16836,6123,7509
16837,6593,9319
16838,6593,9320
16839,6593,9321
16840,6593,9322
16841,6192,8674
16842,6192,8675
16843,6192,8676
16844,6192,8677
16845,6192,6485
16846,6526,9206
16847,6526,3387
16848,6337,8891
16849,6337,7144
16850,6337,2781
16851,6337,2781
16852,6368,8943
16853,6368,8944
16854,6368,3866
16855,6381,8967
16856,6381,8968
16857,6381,8969
16858,6381,4262
16859,6381,8970
16860,6381,8971
16861,6381,8972
16862,6314,8848
16863,6314,3378
16864,6314,7539
16865,6314,8849
16866,6082,8105
16867,6082,8106
16868,6082,6308
16869,6180,8659
16870,6180,3453
16871,6041,8457
16872,6041,2199
16873,6499,7242
16874,6499,893
16875,6069,4038
16876,6069,2909
16877,6365,8271
16878,6365,8272
16879,6493,9146
16880,6493,9147
16881,6493,3334
16882,6493,5196
16883,6481,9127
16884,6481,6804
16885,6388,8984
16886,6388,8985
16887,6388,8986
16888,6388,4596
16889,6388,8987
16890,6272,8422
16891,6272,7133
16892,6272,1501
16893,6165,8632
16894,6165,8633
16895,6165,8634
16896,6524,9204
16897,6524,9205
16898,6524,6342
16899,6524,4908
16900,6524,641
16901,6435,9058
16902,6435,9059
16903,6435,9060
16904,6435,6278
16905,6184,3911
16906,6471,9119
16907,6471,6335
16908,6334,8881
16909,6334,8882
16910,6334,6303
16911,6334,8515
16912,6334,8883
16913,6334,8884
16914,6548,9244
16915,6548,3982
16916,6548,9245
16917,6548,6745
16918,6439,9066
16919,6439,2487
16920,6439,9067
16921,6439,9068
16922,6411,9015
16923,6411,9016
16924,6411,8606
16925,6411,4400
16926,6411,3805
16927,6318,8035
16928,6318,8037
16929,6318,6409
16930,6232,8132
16931,6232,8133
16932,6232,7461
16933,6232,8134
16934,6383,5293
16935,6383,8974
16936,6383,8975
16937,6383,8976
16938,6383,8977
16939,6383,6446
16940,6458,7523
16941,6458,9102
16942,6458,9178
16943,6458,9185
16944,6458,9103
16945,6134,8589
16946,6134,8590
16947,6134,8591
16948,6134,9341
16949,6472,5151
16950,6080,8510
16951,6080,8511
16952,6080,3758
16953,6080,3964
16954,6425,3906
16955,6425,6320
16956,6425,6368
16957,6477,9123
16958,6477,7646
16959,6477,6617
16960,6109,8555
16961,6109,8556
16962,6109,8557
16963,6109,1922
16964,6520,9197
16965,6520,5193
16966,6520,9198
16967,6152,6645
16968,6152,1019
16969,6107,3670
16970,6150,8615
16971,6150,8616
16972,6150,8384
16973,6150,8617
16974,6223,8718
16975,6350,8913
16976,6350,7430
16977,6350,2093
16978,6546,9240
16979,6546,9241
16980,6546,4847
16981,6364,8933
16982,6364,3630
16983,6166,8635
16984,6166,8636
16985,6166,8637
16986,6331,8874
16987,6331,8875
16988,6331,8876
16989,6410,9014
16990,6410,2784
16991,6403,8933
16992,6403,9004
16993,6403,3842
16994,6511,4262
16995,6511,9180
16996,6511,9181
16997,6511,3569
16998,6511,9182
16999,6511,9183
17000,6336,1046
17001,6336,8890
17002,6336,2319
17003,6370,8946
17004,6370,8947
17005,6370,4920
17006,6370,8948
17007,6315,1904
17008,6315,8850
17009,6238,8736
17010,6238,8737
17011,6238,2732
17012,6206,8089
17013,6206,7878
17014,6206,8690
17015,6206,8691
17016,6206,3292
17017,6256,8724
17018,6256,5301
17019,6256,3632
17020,6256,6726
17021,6256,2139
17022,6438,9065
17023,6438,4638
17024,6438,9177
17025,6547,5636
17026,6547,350
17027,6547,9242
17028,6547,8201
17029,6547,1976
17030,6547,9243
17031,6547,1904
17032,6545,9238
17033,6545,9239
17034,6545,6339
17035,6545,1472
17036,6147,8612
17037,6147,7269
17038,6147,7235
17039,6147,4452
17040,6147,6504
17041,6147,3001
17042,6054,7415
17043,6054,6486
17044,6054,8475
17045,6054,6487
17046,6054,7965
17047,6225,6707
17048,6225,7386
17049,6225,3758
17050,6598,9330
17051,6598,9331
17052,6592,8276
17053,6592,8565
17054,6592,7509
17055,6592,6415
17056,6308,8837
17057,6308,8838
17058,6308,8839
17059,6049,8468
17060,6049,5417
17061,6475,9121
17062,6475,2570
17063,6190,8670
17064,6190,8671
17065,6303,8539
17066,6303,8701
17067,6303,8830
17068,6303,8831
17069,6303,2911
17070,6303,2816
17071,6303,178
17072,6508,9170
17073,6508,8387
17074,6508,4913
17075,6508,4914
17076,6508,3110
17077,6575,5059
17078,6575,3606
17079,6575,2139
17080,6200,7195
17081,6186,8664
17082,6186,2458
17083,6186,7706
17084,6302,8829
17085,6302,5445
17086,6569,3263
17087,6569,6335
17088,6569,9288
17089,6569,7161
17090,6142,7516
17091,6142,7526
17092,6142,4037
17093,6142,7517
17094,6451,9089
17095,6451,9090
17096,6451,9091
17097,6451,6783
17098,6451,3108
17099,6064,8489
17100,6064,7192
17101,6549,9246
17102,6549,9247
17103,6549,9248
17104,6549,9249
17105,6549,9250
17106,6549,3605
17107,6549,9251
17108,6549,2391
17109,6170,8616
17110,6170,8384
17111,6170,8645
17112,6170,8644
17113,6483,6339
17114,6483,3836
17115,6483,1472
17116,6344,8902
17117,6344,8903
17118,6344,9287
17119,6344,8904
17120,6344,5713
17121,6539,9231
17122,6539,9232
17123,6539,9233
17124,6101,8540
17125,6101,8541
17126,6101,8542
17127,6595,9323
17128,6595,3056
17129,6595,9324
17130,6595,9325
17131,6595,2686
17132,6246,8749
17133,6246,7152
17134,6246,6269
17135,6246,8750
17136,6246,2539
17137,6505,9169
17138,6505,2391
17139,6212,8699
17140,6212,9171
17141,6185,7186
17142,6185,3862
17143,6185,5713
17144,6060,8484
17145,6060,6305
17146,6454,9097
17147,6454,7337
17148,6476,9122
17149,6476,5127
17150,6516,9191
17151,6516,9192
17152,6516,9192
17153,6516,9193
17154,6514,9187
17155,6514,5225
17156,6514,4051
17157,6514,9188
17158,6514,9189
17159,6103,8545
17160,6103,7344
17161,6103,6368
17162,6181,8660
17163,6181,8661
17164,6181,8662
17165,6181,5231
17166,6504,9164
17167,6504,9165
17168,6504,9166
17169,6504,9167
17170,6504,9168
17171,6351,6635
17172,6351,2336
17173,6351,8914
17174,6329,8870
17175,6329,8871
17176,6329,8872
17177,6222,8714
17178,6222,8715
17179,6222,8716
17180,6222,8717
17181,6222,9172
17182,6360,8928
17183,6360,7204
17184,6360,3221
17185,6360,8929
17186,6270,8782
17187,6270,8783
17188,6270,8784
17189,6270,8785
17190,6270,8786
17191,6270,5308
17192,6162,8628
17193,6162,3963
17194,6162,8629
17195,6042,8458
17196,6042,8459
17197,6042,2019
17198,6042,8424
17199,6046,8289
17200,6046,8464
17201,6046,8465
17202,6046,4516
17203,6046,2686
17204,6108,8553
17205,6108,6500
17206,6108,8554
17207,6108,3543
17208,6412,4483
17209,6412,4483
17210,6412,8899
17211,6412,9017
17212,6399,4483
17213,6399,4483
17214,6399,8999
17215,6399,9000
17216,6399,8261
17217,6399,3959
17218,6399,2686
17219,6450,3631
17220,6450,8434
17221,6450,8626
17222,6240,7344
17223,6240,3906
17224,6240,6368
17225,6039,8454
17226,6039,8455
17227,6039,4136
17228,6039,1474
17229,6040,8456
17230,6040,3453
17231,6044,5201
17232,6044,8003
17233,6125,8445
17234,6125,4369
17235,6125,6605
17236,6125,8573
17237,6125,8574
17238,6125,4483
17239,6125,4483
17240,6280,8797
17241,6280,6791
17242,6280,8798
17243,6280,9314
17244,6280,8799
17245,6280,8800
17246,6398,8176
17247,6398,8086
17248,6398,2794
17249,6427,5473
17250,6427,7166
17251,6427,976
17252,6372,8950
17253,6372,4557
17254,6345,8905
17255,6345,8906
17256,6345,8907
17257,6345,6624
17258,6300,7252
17259,6300,7681
17260,6300,7133
17261,6429,7320
17262,6429,2319
17263,6294,3309
17264,6294,4010
17265,6294,7145
17266,6089,8521
17267,6089,2150
17268,6089,5096
17269,6325,8859
17270,6325,8860
17271,6386,8980
17272,6386,8932
17273,6386,4344
17274,6386,2410
17275,6250,8752
17276,6250,5534
17277,6250,4283
17278,6550,9252
17279,6550,2150
17280,6528,9208
17281,6528,7916
17282,6528,4452
17283,6528,7513
17284,6528,7917
17285,6528,9209
17286,6528,3001
17287,6167,8638
17288,6167,8639
17289,6167,8640
17290,6167,1648
17291,6167,2816
17292,6338,5417
17293,6338,8892
17294,6564,9273
17295,6564,9274
17296,6564,3935
17297,6513,5059
17298,6513,3606
17299,6513,9186
17300,6482,9128
17301,6482,7154
17302,6482,3555
17303,6487,9130
17304,6487,9132
17305,6487,8929
17306,6487,9131
17307,6316,8851
17308,6316,5178
17309,6316,4237
17310,6316,8852
17311,6509,9174
17312,6509,9175
17313,6509,9176
17314,6198,8682
17315,6198,3304
17316,6237,8735
17317,6237,6349
17318,6237,8671
17319,6290,6301
17320,6290,8816
17321,6290,3409
17322,6299,8827
17323,6299,4356
17324,6299,7351
17325,6437,9064
17326,6437,7996
17327,6437,3906
17328,6437,7158
17329,6140,8001
17330,6140,1285
17331,6119,8567
17332,6119,6477
17333,6209,8692
17334,6209,6371
17335,6209,8693
17336,6209,3679
17337,6209,1707
17338,6209,6373
17339,6332,8877
17340,6332,2608
17341,6485,1046
17342,6485,7524
17343,6485,2319
17344,6485,7320
17345,6561,9267
17346,6561,6799
17347,6561,5489
17348,6219,8709
17349,6219,5587
17350,6219,4056
17351,6219,2977
17352,6602,9336
17353,6602,9337
17354,6602,4609
17355,6602,9338
17356,6231,8729
17357,6231,8730
17358,6231,3552
17359,6376,8953
17360,6376,7276
17361,6376,7277
17362,6604,6551
17363,6604,9346
17364,6604,9347
17365,6604,8142
17366,6604,6471
17367,6604,6338
17368,6604,7986
17369,6604,7222
17370,6075,8502
17371,6075,8503
17372,6075,3620
17373,6075,7413
17374,6426,4733
17375,6426,9046
17376,6426,2816
17377,6426,6314
17378,6375,8951
17379,6375,8952
17380,6375,8579
17381,6375,8037
17382,6059,8483
17383,6059,2630
17384,6339,8893
17385,6339,8894
17386,6339,8895
17387,6339,8896
17388,6339,8897
17389,6339,5467
17390,6319,8416
17391,6319,8418
17392,6535,9222
17393,6535,1285
17394,6535,9223
17395,6587,9312
17396,6587,3728
17397,6384,8978
17398,6384,8979
17399,6510,8197
17400,6510,9179
17401,6510,7347
17402,6367,8940
17403,6367,8941
17404,6367,8942
17405,6047,8466
17406,6047,6464
17407,6047,8467
17408,6168,8641
17409,6168,4533
17410,6168,8642
17411,6296,8823
17412,6296,2850
17413,6554,8204
17414,6554,5174
17415,6554,6322
17416,6187,8451
17417,6187,4286
17418,6187,5559
17419,6187,5558
17420,6136,8593
17421,6409,6750
17422,6409,9013
17423,6085,8517
17424,6085,8518
17425,6085,7249
17426,6492,3294
17427,6492,9145
17428,6492,4931
17429,6517,5149
17430,6517,9194
17431,6517,9195
17432,6596,5083
17433,6596,7625
17434,6596,7626
17435,6453,9094
17436,6453,9095
17437,6453,9096
17438,6490,9141
17439,6490,9142
17440,6490,9143
17441,6071,5234
17442,6071,8495
17443,6071,8496
17444,6071,8497
17445,6071,2310
17446,6071,8498
17447,6071,8499
17448,6172,8647
17449,6172,4132
17450,6172,8648
17451,6343,8901
17452,6343,1702
17453,6155,6589
17454,6155,4101
17455,6155,8621
17456,6155,8622
17457,6155,2978
17458,6530,9211
17459,6530,4272
17460,6530,9212
17461,6431,9050
17462,6431,9051
17463,6431,9052
17464,6404,9005
17465,6404,9006
17466,6215,8701
17467,6215,8539
17468,6215,8538
17469,6215,178
17470,6215,2816
17471,6086,8276
17472,6086,8519
17473,6086,6314
17474,6178,6597
17475,6178,3906
17476,6126,8575
17477,6466,8210
17478,6466,9114
17479,6466,7864
17480,6537,7928
17481,6537,9227
17482,6537,9228
17483,6537,2384
17484,6062,9344
17485,6062,9351
17486,6377,6751
17487,6377,8474
17488,6377,5178
17489,6377,8954
17490,6377,4237
17491,6255,8733
17492,6255,6461
17493,6255,8755
17494,6255,8756
17495,6359,7235
17496,6359,4524
17497,6359,7917
17498,6359,8612
17499,6359,3001
17500,6379,6559
17501,6379,4917
17502,6379,8961
17503,6379,3862
17504,6379,8962
17505,6580,6635
17506,6580,9300
17507,6137,8594
17508,6137,8595
17509,6048,6993
17510,6048,4783
17511,6048,7432
17512,6135,3436
17513,6135,8592
17514,6553,8172
17515,6553,8173
17516,6553,6348
17517,6037,2927
17518,6037,8451
17519,6037,8452
17520,6037,7222
17521,6037,4286
17522,6282,8802
17523,6282,6461
17524,6282,6980
17525,6259,8762
17526,6259,5196
17527,6413,9018
17528,6413,9019
17529,6413,9020
17530,6413,9021
17531,6413,6788
17532,6448,9083
17533,6448,9084
17534,6448,8612
17535,6448,9085
17536,6448,9086
17537,6236,8734
17538,6236,8169
17539,6551,8055
17540,6551,9151
17541,6551,6366
17542,6551,8056
17543,6551,4638
17544,6342,7991
17545,6342,5417
17546,6342,5418
17547,6229,8726
17548,6229,6295
17549,6229,8727
17550,6251,8197
17551,6389,8988
17552,6389,6868
17553,6244,8746
17554,6244,8747
17555,6244,8748
17556,6563,9272
17557,6563,7293
17558,6603,9339
17559,6603,9340
17560,6603,6274
17561,6603,2324
17562,6307,150
17563,6307,3776
17564,6400,8069
17565,6400,7459
17566,6400,5059
17567,6400,710
17568,6297,2313
17569,6036,8450
17570,6036,4383
17571,6348,8128
17572,6348,8912
17573,6348,4314
17574,6053,6751
17575,6053,8473
17576,6053,8474
17577,6053,4237
17578,6317,6573
17579,6317,4534
17580,6317,1398
17581,6317,1954
17582,6045,8461
17583,6045,6578
17584,6045,8462
17585,6045,8463
17586,6287,8811
17587,6287,5176
17588,6506,9315
17589,6506,7669
17590,6506,5638
17591,6506,7154
17592,6449,9087
17593,6449,9088
17594,6449,2010
17595,6230,7648
17596,6230,5523
17597,6230,8262
17598,6230,3696
17599,6230,8728
17600,6230,7564
17601,6230,121
17602,6402,9003
17603,6402,6335
17604,6283,8803
17605,6283,7277
17606,6283,8804
17607,6394,7218
17608,6394,5303
17609,6234,8732
17610,6234,4767
17611,6138,8596
17612,6138,8597
17613,6138,8598
17614,6138,8599
17615,6138,8600
17616,6138,8601
17617,6138,863
17618,6073,8501
17619,6073,5250
17620,6174,8653
17621,6174,3836
17622,6174,1361
17623,6291,8817
17624,6291,8818
17625,6291,8819
17626,6291,9333
17627,6291,2590
17628,6291,9334
17629,6533,3630
17630,6533,7432
17631,6374,5305
17632,6374,7268
17633,6374,9291
17634,6374,5014
17635,6522,6408
17636,6522,6693
17637,6522,4749
17638,6543,9237
17639,6543,8333
17640,6183,2724
17641,6183,6464
17642,6183,2139
17643,6183,7424
17644,6144,8607
17645,6144,8608
17646,6144,1174
17647,6144,8609
17648,6322,8855
17649,6322,6287
17650,6322,8856
17651,6322,7915
17652,6322,4596
17653,6288,8812
17654,6288,8813
17655,6288,8814
17656,6288,8815
17657,6599,9332
17658,6599,4596
17659,6519,9196
17660,6519,7576
17661,6519,7288
17662,6519,7578
17663,6519,7289
17664,6361,8930
17665,6361,2747
17666,6098,8535
17667,6382,8973
17668,6382,8502
17669,6382,7413
17670,6601,9335
17671,6601,3453
17672,6601,7158
17673,6601,7157
17674,6566,9283
17675,6566,2992
17676,6566,7165
17677,6566,6335
17678,6078,8507
17679,6078,4090
17680,6078,8508
17681,6292,8820
17682,6292,8821
17683,6129,8579
17684,6433,9053
17685,6433,9054
17686,6433,9055
17687,6214,6514
17688,6214,8701
17689,6214,2816
17690,6214,5014
17691,6414,9023
17692,6414,4814
17693,6414,2350
17694,6414,3584
17695,6414,5571
17696,6414,9024
17697,6414,7564
17698,6171,8646
17699,6171,3630
17700,6171,5077
17701,6321,8854
17702,6321,7417
17703,6321,8369
17704,6321,9326
17705,6321,9327
17706,6321,9328
17707,6570,9289
17708,6570,6279
17709,6570,8527
17710,6173,8650
17711,6173,8651
17712,6173,7248
17713,6173,8649
17714,6173,8652
17715,6498,7526
17716,6498,5282
17717,6087,8029
17718,6087,3602
17719,6542,4805
17720,6542,9236
17721,6542,7298
17722,6542,8713
17723,6542,5118
17724,6432,8551
17725,6432,3294
17726,6432,1901
17727,6523,9201
17728,6523,8016
17729,6523,9202
17730,6523,9203
17731,6523,7222
17732,6467,6643
17733,6460,9105
17734,6460,9106
17735,6540,6553
17736,6540,4819
17737,6540,6295
17738,6153,5085
17739,6153,8542
17740,6095,8401
17741,6095,8530
17742,6298,8824
17743,6298,8825
17744,6298,8713
17745,6298,8826
17746,6298,1280
17747,6298,8123
17748,6298,3584
17749,6298,8124
17750,6385,5571
17751,6385,4903
17752,6385,8124
17753,6385,7564
17754,6385,5118
17755,6058,8482
17756,6058,5014
17757,6269,8777
17758,6269,1376
17759,6269,8778
17760,6269,8779
17761,6269,8780
17762,6269,8781
17763,6201,7966
17764,6201,3559
17765,6268,7142
17766,6268,4876
17767,6233,6306
17768,6233,8731
17769,6233,5208
17770,6233,6308
17771,6079,8509
17772,6079,5303
17773,6239,8738
17774,6239,7990
17775,6239,8739
17776,6055,8476
17777,6055,4279
17778,6055,8477
17779,6055,2940
17780,6055,3060
17781,6055,8478
17782,6248,4709
17783,6248,1282
17784,6248,2992
17785,6562,9268
17786,6562,9269
17787,6562,6661
17788,6562,9270
17789,6130,8580
17790,6130,6308
17791,6130,4917
17792,6130,8581
17793,6130,7284
17794,6275,8790
17795,6275,7190
17796,6275,8791
17797,6275,8455
17798,6275,1474
17799,6092,8525
17800,6092,8526
17801,6092,8527
17802,6494,9148
17803,6395,8996
17804,6395,8997
17805,6295,7869
17806,6295,350
17807,6419,4892
17808,6419,9032
17809,6419,9033
17810,6419,9034
17811,6419,9035
17812,6226,5536
17813,6226,6638
17814,6226,5535
17815,6226,8086
17816,6097,8533
17817,6097,8534
17818,6366,8934
17819,6366,3740
17820,6366,8935
17821,6366,8936
17822,6366,8937
17823,6366,8938
17824,6366,8939
17825,6132,8584
17826,6132,8585
17827,6132,8586
17828,6151,8618
17829,6151,8619
17830,6151,8620
17831,6081,8512
17832,6081,5535
17833,6081,8513
17834,6387,8981
17835,6387,8982
17836,6387,8983
17837,6387,5625
17838,6301,8828
17839,6301,6737
17840,6415,9025
17841,6415,5077
17842,6415,7174
17843,6415,1278
17844,6415,9026
17845,6271,8503
17846,6271,6514
17847,6271,5014
17848,6310,8841
17849,6310,3828
17850,6310,6907
17851,6577,9295
17852,6577,8835
17853,6577,6413
17854,6243,8742
17855,6243,8743
17856,6243,8743
17857,6243,8744
17858,6243,3180
17859,6243,3180
17860,6243,8745
17861,6420,9036
17862,6420,2312
17863,6420,2686
17864,6420,9037
17865,6541,9234
17866,6541,7236
17867,6541,9235
17868,6541,7238
17869,6276,8792
17870,6276,4247
17871,6363,8932
